S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name
20681,769,Dudu,,,543,Mauzamabad,00543,0006,79810,Anantpura,079810,01521000,38339,Akhepura
20682,769,Dudu,,,543,Mauzamabad,00543,0006,79771,Baget,079771,01517200,38368,Khudiyala
20683,769,Dudu,,,543,Mauzamabad,00543,0006,79766,Balapura,079766,01516700,38387,Sewa
20684,769,Dudu,,,543,Mauzamabad,00543,0006,79820,Barh Kakrala,079820,01521900,38368,Khudiyala
20685,769,Dudu,,,543,Mauzamabad,00543,0006,79780,Basda,079780,01518100,38375,Mokhampura
20686,769,Dudu,,,543,Mauzamabad,00543,0006,79855,Bhagwatsinghpura,079855,01525400,38365,Jhag
20687,769,Dudu,,,543,Mauzamabad,00543,0006,79782,Bhairana,079782,01518300,38342,Bichoon
20688,769,Dudu,,,543,Mauzamabad,00543,0006,79778,Bichoon,079778,01517900,38342,Bichoon
20689,769,Dudu,,,543,Mauzamabad,00543,0006,79844,Biharipura,079844,01524300,38343,Biharipura
20690,769,Dudu,,,543,Mauzamabad,00543,0006,79790,Boraj,079790,01519000,38346,Boraj
20691,769,Dudu,,,543,Mauzamabad,00543,0006,79850,Chak Dudu,079850,01524900,38358,Gangati Kalan
20692,769,Dudu,,,543,Mauzamabad,00543,0006,79848,Chak Jhag,079848,01524700,38365,Jhag
20693,769,Dudu,,,543,Mauzamabad,00543,0006,79773,Chak Maheshpura,079773,01517400,38339,Akhepura
20694,769,Dudu,,,543,Mauzamabad,00543,0006,79842,Chak Meerapura,079842,01524100,38349,Dhamana
20695,769,Dudu,,,543,Mauzamabad,00543,0006,79803,Chak Nasnota,079803,01520300,38354,Gadota
20696,769,Dudu,,,543,Mauzamabad,00543,0006,79793,Chan Chukaya,079793,01519300,38370,Mahalaan
20697,769,Dudu,,,543,Mauzamabad,00543,0006,79814,Chandarmool,079814,01521400,38359,Gidani
20698,769,Dudu,,,543,Mauzamabad,00543,0006,79789,Chandrabhanpura,079789,01518900,38346,Boraj
20699,769,Dudu,,,543,Mauzamabad,00543,0006,79827,Dayalpura,079827,01522600,38387,Sewa
20700,769,Dudu,,,543,Mauzamabad,00543,0006,79846,Dedu,079846,01524500,38382,Saanwali
20701,769,Dudu,,,543,Mauzamabad,00543,0006,79791,Dewala,079791,01519100,38366,Jharna
20702,769,Dudu,,,543,Mauzamabad,00543,0006,79843,Dhamana,079843,01524200,38349,Dhamana
20703,769,Dudu,,,543,Mauzamabad,00543,0006,79823,Dhani Nanda,079823,01522200,38387,Sewa
20704,769,Dudu,,,543,Mauzamabad,00543,0006,79835,Dogra,079835,01523400,38380,Raseeli
20705,769,Dudu,,,543,Mauzamabad,00543,0006,79838,Dogri,079838,01523700,38380,Raseeli
20706,769,Dudu,,,543,Mauzamabad,00543,0006,79745,Dudu,079745,01514700,,
20707,769,Dudu,,,543,Mauzamabad,00543,0006,79833,Fariyadpura,079833,01523200,38380,Raseeli
20708,769,Dudu,,,543,Mauzamabad,00543,0006,79806,Gadota,079806,01520600,38354,Gadota
20709,769,Dudu,,,543,Mauzamabad,00543,0006,79804,Gadoti,079804,01520400,38354,Gadota
20710,769,Dudu,,,543,Mauzamabad,00543,0006,79821,Ganeshpura,079821,01522000,38372,Mangalwara
20711,769,Dudu,,,543,Mauzamabad,00543,0006,79809,Gangati Kalan,079809,01520900,38358,Gangati Kalan
20712,769,Dudu,,,543,Mauzamabad,00543,0006,79851,Gangati Khurd,079851,01525000,38358,Gangati Kalan
20713,769,Dudu,,,543,Mauzamabad,00543,0006,79772,Gidani,079772,01517300,38359,Gidani
20714,769,Dudu,,,543,Mauzamabad,00543,0006,79796,Girdharipura,079796,01519600,38370,Mahalaan
20715,769,Dudu,,,543,Mauzamabad,00543,0006,79784,Gopalpura,079784,01518500,38392,Ugariyawas
20716,769,Dudu,,,543,Mauzamabad,00543,0006,79787,Gudha Bairsal,079787,01518800,38360,Gudaberasal
20717,769,Dudu,,,543,Mauzamabad,00543,0006,79815,Gudha Sahaypura,079815,01521500,38368,Khudiyala
20718,769,Dudu,,,543,Mauzamabad,00543,0006,79779,Jewlya Ka Bas,079779,01518000,38375,Mokhampura
20719,769,Dudu,,,543,Mauzamabad,00543,0006,79854,Jhag,079854,01525300,38365,Jhag
20720,769,Dudu,,,543,Mauzamabad,00543,0006,79798,Jharna,079798,01519800,38366,Jharna
20721,769,Dudu,,,543,Mauzamabad,00543,0006,79742,Kachnar,079742,01514400,38386,Sawarda
20722,769,Dudu,,,543,Mauzamabad,00543,0006,79807,Kadwo Ka Bas,079807,01520700,38375,Mokhampura
20723,769,Dudu,,,543,Mauzamabad,00543,0006,79819,Kakrala,079819,01521800,38368,Khudiyala
20724,769,Dudu,,,543,Mauzamabad,00543,0006,79828,Kalyanpura,079828,01522700,38372,Mangalwara
20725,769,Dudu,,,543,Mauzamabad,00543,0006,79795,Kalyansar,079795,01519500,38370,Mahalaan
20726,769,Dudu,,,543,Mauzamabad,00543,0006,79801,Kapriyawas Kalan,079801,01520100,38354,Gadota
20727,769,Dudu,,,543,Mauzamabad,00543,0006,79800,Kapriyawas Khurd,079800,01520000,38354,Gadota
20728,769,Dudu,,,543,Mauzamabad,00543,0006,79777,Keriya,079777,01517800,38375,Mokhampura
20729,769,Dudu,,,543,Mauzamabad,00543,0006,79792,Kesrisingh Pura,079792,01519200,38366,Jharna
20730,769,Dudu,,,543,Mauzamabad,00543,0006,79808,Khatwad,079808,01520800,38358,Gangati Kalan
20731,769,Dudu,,,543,Mauzamabad,00543,0006,901167,Khedram,000000,,38338,Aakoda
20732,769,Dudu,,,543,Mauzamabad,00543,0006,79836,Kheri Suwa,079836,01523500,38374,Mauzamabad
20733,769,Dudu,,,543,Mauzamabad,00543,0006,79770,Khudiyala,079770,01517100,38368,Khudiyala
20734,769,Dudu,,,543,Mauzamabad,00543,0006,79849,Kishanpura,079849,01524800,38358,Gangati Kalan
20735,769,Dudu,,,543,Mauzamabad,00543,0006,79799,Kot Jewar,079799,01519900,38366,Jharna
20736,769,Dudu,,,543,Mauzamabad,00543,0006,79839,Lordi,079839,01523800,38349,Dhamana
20737,769,Dudu,,,543,Mauzamabad,00543,0006,79813,Maheshpura,079813,01521300,38339,Akhepura
20738,769,Dudu,,,543,Mauzamabad,00543,0006,79794,Mahlan,079794,01519400,38370,Mahalaan
20739,769,Dudu,,,543,Mauzamabad,00543,0006,79822,Mangalwara,079822,01522100,38372,Mangalwara
20740,769,Dudu,,,543,Mauzamabad,00543,0006,79812,Manpura,079812,01521200,38339,Akhepura
20741,769,Dudu,,,543,Mauzamabad,00543,0006,79817,Mauzamabad,079817,01521700,38374,Mauzamabad
20742,769,Dudu,,,543,Mauzamabad,00543,0006,79837,Meerapura,079837,01523600,38349,Dhamana
20743,769,Dudu,,,543,Mauzamabad,00543,0006,79776,Mokhampura,079776,01517700,38375,Mokhampura
20744,769,Dudu,,,543,Mauzamabad,00543,0006,79824,Moongi Thala,079824,01522300,38387,Sewa
20745,769,Dudu,,,543,Mauzamabad,00543,0006,79826,Nachanipura,079826,01522500,38387,Sewa
20746,769,Dudu,,,543,Mauzamabad,00543,0006,79797,Nasnota,079797,01519700,38354,Gadota
20747,769,Dudu,,,543,Mauzamabad,00543,0006,79783,Naya Bas,079783,01518400,38342,Bichoon
20748,769,Dudu,,,543,Mauzamabad,00543,0006,79765,Norangpura,079765,01516600,38387,Sewa
20749,769,Dudu,,,543,Mauzamabad,00543,0006,79775,Palu Kalan,079775,01517600,38359,Gidani
20750,769,Dudu,,,543,Mauzamabad,00543,0006,79774,Palu Khurd,079774,01517500,38359,Gidani
20751,769,Dudu,,,543,Mauzamabad,00543,0006,79786,Rampura Badiya,079786,01518700,38360,Gudaberasal
20752,769,Dudu,,,543,Mauzamabad,00543,0006,79847,Rampura Bhoortiya,079847,01524600,38382,Saanwali
20753,769,Dudu,,,543,Mauzamabad,00543,0006,79830,Raseeli,079830,01522900,38380,Raseeli
20754,769,Dudu,,,543,Mauzamabad,00543,0006,79831,Reta,079831,01523000,38380,Raseeli
20755,769,Dudu,,,543,Mauzamabad,00543,0006,79832,Reti,079832,01523100,38380,Raseeli
20756,769,Dudu,,,543,Mauzamabad,00543,0006,79829,Roshanpura @ Baneriya,079829,01522800,38380,Raseeli
20757,769,Dudu,,,543,Mauzamabad,00543,0006,79845,Sanwali,079845,01524400,38382,Saanwali
20758,769,Dudu,,,543,Mauzamabad,00543,0006,79841,Sawai Madhosinghpura,079841,01524000,38343,Biharipura
20759,769,Dudu,,,543,Mauzamabad,00543,0006,79840,Sawai Mansinghpura,079840,01523900,38343,Biharipura
20760,769,Dudu,,,543,Mauzamabad,00543,0006,79743,Sawarda,079743,01514500,38386,Sawarda
20761,769,Dudu,,,543,Mauzamabad,00543,0006,79825,Sewa,079825,01522400,38387,Sewa
20762,769,Dudu,,,543,Mauzamabad,00543,0006,79853,Shriniwaspura,079853,01525200,38365,Jhag
20763,769,Dudu,,,543,Mauzamabad,00543,0006,79749,Shri Ramnagar,079749,01515000,38362,Harsoli
20764,769,Dudu,,,543,Mauzamabad,00543,0006,79834,Shrirampura,079834,01523300,38380,Raseeli
20765,769,Dudu,,,543,Mauzamabad,00543,0006,79816,Shyosinghpura @ Basra,079816,01521600,38368,Khudiyala
20766,769,Dudu,,,543,Mauzamabad,00543,0006,79802,Shyosingpura Basri,079802,01520200,38354,Gadota
20767,769,Dudu,,,543,Mauzamabad,00543,0006,79805,Sitarampura,079805,01520500,38354,Gadota
20768,769,Dudu,,,543,Mauzamabad,00543,0006,79788,Soorpura,079788,01518900,38346,Boraj
20769,769,Dudu,,,543,Mauzamabad,00543,0006,79781,Sortho Ka Bas,079781,01518200,38342,Bichoon
20770,769,Dudu,,,543,Mauzamabad,00543,0006,79768,Tan Chhaparwara,079768,01516900,38390,Sunadiya
20771,769,Dudu,,,543,Mauzamabad,00543,0006,79852,Tan Jhag,079852,01525100,38365,Jhag
20772,769,Dudu,,,543,Mauzamabad,00543,0006,79818,Tumbipura,079818,01521700,38374,Mauzamabad
20773,769,Dudu,,,543,Mauzamabad,00543,0006,79785,Ugariyawas,079785,01518600,38392,Ugariyawas
20774,769,Dudu,,,544,Phagi,00544,7,79886,Awandiya,079886,01528500,294427,Sultaniya
20775,769,Dudu,,,544,Phagi,00544,7,79949,Barh Mordi,079949,01534800,38549,Kishorpura
20776,769,Dudu,,,544,Phagi,00544,7,79944,Barh Ramchandrapura,079944,01534300,38549,Kishorpura
20777,769,Dudu,,,544,Phagi,00544,7,79870,Bheempura,079870,01526900,38566,Rotwara
20778,769,Dudu,,,544,Phagi,00544,7,79917,Bhojpura,079917,01531600,294766,Bhojpura
20779,769,Dudu,,,544,Phagi,00544,7,79942,Bimalpura,079942,01534100,38549,Kishorpura
20780,769,Dudu,,,544,Phagi,00544,7,79856,Bookni,079856,01525500,38567,Sawai Jai Singh Pura
20781,769,Dudu,,,544,Phagi,00544,7,79890,Chainpura @ Bharatpura,079890,01528900,38560,Pachala
20782,769,Dudu,,,544,Phagi,00544,7,79892,Chakwara,079892,01529100,38538,Chakwara
20783,769,Dudu,,,544,Phagi,00544,7,79977,Chandama Khurd,079977,01537600,38549,Kishorpura
20784,769,Dudu,,,544,Phagi,00544,7,79891,Chauru,079891,01529000,38541,Chouru
20785,769,Dudu,,,544,Phagi,00544,7,79924,Chhapri,079924,01532300,38558,Nareda
20786,769,Dudu,,,544,Phagi,00544,7,79861,Chhardara,079861,01526000,38567,Sawai Jai Singh Pura
20787,769,Dudu,,,544,Phagi,00544,7,79931,Dalniya,079931,01533000,38556,Mendwas
20788,769,Dudu,,,544,Phagi,00544,7,79962,Datooli,079962,01536100,294766,Bhojpura
20789,769,Dudu,,,544,Phagi,00544,7,79894,Deonagar,079894,01529300,38550,Ladana
20790,769,Dudu,,,544,Phagi,00544,7,79975,Dhunwaliya,079975,01537400,38562,Parwan
20791,769,Dudu,,,544,Phagi,00544,7,79933,Dhuwaliya,079933,01533200,38556,Mendwas
20792,769,Dudu,,,544,Phagi,00544,7,79954,Dwarkanathpura @ Keriya,079954,01535300,38562,Parwan
20793,769,Dudu,,,544,Phagi,00544,7,79926,Ganeshpura Faujiyan,079926,01532500,38554,Mandawari
20794,769,Dudu,,,544,Phagi,00544,7,79928,Ghatiyali,079928,01532700,294022,Kudli
20795,769,Dudu,,,544,Phagi,00544,7,79952,Gokulpura,079952,01535100,38562,Parwan
20796,769,Dudu,,,544,Phagi,00544,7,79862,Govindpura @ Basra,079862,01526100,38567,Sawai Jai Singh Pura
20797,769,Dudu,,,544,Phagi,00544,7,79927,Gulabpura @ Gopalpura,079927,01532600,38554,Mandawari
20798,769,Dudu,,,544,Phagi,00544,7,79930,Hachookara,079930,01532900,294022,Kudli
20799,769,Dudu,,,544,Phagi,00544,7,79876,Harbanshpura,079876,01527500,38566,Rotwara
20800,769,Dudu,,,544,Phagi,00544,7,79972,Harsundarpura @ Hatheli,079972,01537100,38555,Mandi
20801,769,Dudu,,,544,Phagi,00544,7,79857,Hingoniya,079857,01525600,38567,Sawai Jai Singh Pura
20802,769,Dudu,,,544,Phagi,00544,7,79941,Jagannathapura,079941,01534000,38559,Neemera
20803,769,Dudu,,,544,Phagi,00544,7,79865,Jagat Shiromanipura @ Manpura,079865,01526400,38548,Kansel
20804,769,Dudu,,,544,Phagi,00544,7,79938,Jaisinghpura @ Gadoora,079938,01533700,38551,Lasadiya
20805,769,Dudu,,,544,Phagi,00544,7,79888,Jhodinda Bhojpura,079888,01528700,38560,Pachala
20806,769,Dudu,,,544,Phagi,00544,7,79864,Kansel,079864,01526300,38548,Kansel
20807,769,Dudu,,,544,Phagi,00544,7,79934,Kansya,079934,01533300,38556,Mendwas
20808,769,Dudu,,,544,Phagi,00544,7,79956,Kanwarpura,079956,01535500,38562,Parwan
20809,769,Dudu,,,544,Phagi,00544,7,79877,Keeratpura,079877,01527600,38566,Rotwara
20810,769,Dudu,,,544,Phagi,00544,7,79953,Khandooj,079953,01535200,38562,Parwan
20811,769,Dudu,,,544,Phagi,00544,7,79945,Kishorpura,079945,01534400,38549,Kishorpura
20812,769,Dudu,,,544,Phagi,00544,7,79869,Koonchyawas,079869,01526800,38566,Rotwara
20813,769,Dudu,,,544,Phagi,00544,7,79932,Kudli,079932,01533100,294022,Kudli
20814,769,Dudu,,,544,Phagi,00544,7,79867,Kunj Biharipura,079867,01526600,38566,Rotwara
20815,769,Dudu,,,544,Phagi,00544,7,79895,Ladana,079895,01529400,38550,Ladana
20816,769,Dudu,,,544,Phagi,00544,7,79950,Lakhawas,079950,01534900,38562,Parwan
20817,769,Dudu,,,544,Phagi,00544,7,79920,Lasariya,079920,01531900,38551,Lasadiya
20818,769,Dudu,,,544,Phagi,00544,7,79955,Madanpura,079955,01535400,38562,Parwan
20819,769,Dudu,,,544,Phagi,00544,7,79937,Maharajpura @ Nainasya,079937,01533600,38551,Lasadiya
20820,769,Dudu,,,544,Phagi,00544,7,79976,Mandap,079976,01537500,38549,Kishorpura
20821,769,Dudu,,,544,Phagi,00544,7,79929,Mandawara,079929,01532800,38554,Mandawari
20822,769,Dudu,,,544,Phagi,00544,7,79925,Mandawari,079925,01532400,38554,Mandawari
20823,769,Dudu,,,544,Phagi,00544,7,79959,Mandi,079959,01535800,38555,Mandi
20824,769,Dudu,,,544,Phagi,00544,7,79880,Mandor,079880,01527900,38553,Mandor
20825,769,Dudu,,,544,Phagi,00544,7,79935,Mendwas,079935,01533400,38556,Mendwas
20826,769,Dudu,,,544,Phagi,00544,7,79946,Mohanpura Rajawatan,079946,01534500,38549,Kishorpura
20827,769,Dudu,,,544,Phagi,00544,7,79961,Mohanpura Ranwa,079961,01536000,38555,Mandi
20828,769,Dudu,,,544,Phagi,00544,7,79948,Mordi,079948,01534700,38549,Kishorpura
20829,769,Dudu,,,544,Phagi,00544,7,79858,Nandlalpura,079858,01525700,38567,Sawai Jai Singh Pura
20830,769,Dudu,,,544,Phagi,00544,7,79923,Nareda,079923,01532200,38558,Nareda
20831,769,Dudu,,,544,Phagi,00544,7,79922,Nari Khera,079922,01532100,38558,Nareda
20832,769,Dudu,,,544,Phagi,00544,7,79958,Nathmalpura,079958,01535700,38555,Mandi
20833,769,Dudu,,,544,Phagi,00544,7,79939,Nimera,079939,01533800,38559,Neemera
20834,769,Dudu,,,544,Phagi,00544,7,79887,Pachala,079887,01528600,38560,Pachala
20835,769,Dudu,,,544,Phagi,00544,7,79921,Palri,079921,01532000,38551,Lasadiya
20836,769,Dudu,,,544,Phagi,00544,7,79973,Panwasoo Khera,079973,01537200,38562,Parwan
20837,769,Dudu,,,544,Phagi,00544,7,79951,Parwan,079951,01535000,38562,Parwan
20838,769,Dudu,,,544,Phagi,00544,7,79919,Phagi,079919,01531800,,
20839,769,Dudu,,,544,Phagi,00544,7,79883,Pinach,079883,01528200,38553,Mandor
20840,769,Dudu,,,544,Phagi,00544,7,79943,Ramchandrapura,079943,01534200,38549,Kishorpura
20841,769,Dudu,,,544,Phagi,00544,7,79896,Rampura,079896,01529500,294427,Sultaniya
20842,769,Dudu,,,544,Phagi,00544,7,79960,Rampura Railway,079960,01535900,38555,Mandi
20843,769,Dudu,,,544,Phagi,00544,7,79863,Rata Khera,079863,01526200,38548,Kansel
20844,769,Dudu,,,544,Phagi,00544,7,79957,Ratanpura,079957,01535600,38555,Mandi
20845,769,Dudu,,,544,Phagi,00544,7,79884,Rewantpura,079884,01528300,38553,Mandor
20846,769,Dudu,,,544,Phagi,00544,7,79868,Rotwara,079868,01526700,38566,Rotwara
20847,769,Dudu,,,544,Phagi,00544,7,79882,Salarsoo,079882,01528100,38548,Kansel
20848,769,Dudu,,,544,Phagi,00544,7,79947,Sameliya,079947,01534600,38549,Kishorpura
20849,769,Dudu,,,544,Phagi,00544,7,79866,Sanwal,079866,01526500,38566,Rotwara
20850,769,Dudu,,,544,Phagi,00544,7,79860,Sawai Jaisinghpura,079860,01525900,38567,Sawai Jai Singh Pura
20851,769,Dudu,,,544,Phagi,00544,7,79879,Sawa Ka Bas,079879,01527800,294427,Sultaniya
20852,769,Dudu,,,544,Phagi,00544,7,79889,Shankarpura,079889,01528800,38560,Pachala
20853,769,Dudu,,,544,Phagi,00544,7,79859,Sherpura,079859,01525800,38567,Sawai Jai Singh Pura
20854,769,Dudu,,,544,Phagi,00544,7,79940,Shri Ramganj,079940,01533900,38559,Neemera
20855,769,Dudu,,,544,Phagi,00544,7,79936,Sirsya,079936,01533500,38551,Lasadiya
20856,769,Dudu,,,544,Phagi,00544,7,79893,Sultaniya,079893,01529200,294427,Sultaniya
20857,769,Dudu,,,544,Phagi,00544,7,79881,Teekel Narukan,079881,01528000,38548,Kansel
20858,769,Dudu,,,544,Phagi,00544,7,79885,Teekel Purohitan,079885,01528400,38553,Mandor
20859,99,Dungarpur,124,27,647,Aspur,00647,2,97772,Amartiya,097772,03319600,37408,Amaratiya
20860,99,Dungarpur,124,27,647,Aspur,00647,2,945770,Anela,000000,,37431,Lilwasa
20861,99,Dungarpur,124,27,647,Aspur,00647,2,937246,Antiya,000000,,37446,Punjpur
20862,99,Dungarpur,124,27,647,Aspur,00647,2,97775,Aspur,097775,03319900,,
20863,99,Dungarpur,124,27,647,Aspur,00647,2,97796,Badliya,097796,03321900,294823,Badliya
20864,99,Dungarpur,124,27,647,Aspur,00647,2,97792,Bankora,097792,03321500,37411,Bankoda
20865,99,Dungarpur,124,27,647,Aspur,00647,2,97813,Baroda,097813,03323300,37410,Badoda
20866,99,Dungarpur,124,27,647,Aspur,00647,2,97811,Bhatwara,097811,03323200,37410,Badoda
20867,99,Dungarpur,124,27,647,Aspur,00647,2,97853,Bhewri,097853,03326100,37413,Bhevdi
20868,99,Dungarpur,124,27,647,Aspur,00647,2,97783,Bokarsel,097783,03320700,37426,Khalil
20869,99,Dungarpur,124,27,647,Aspur,00647,2,97818,Chhapreeya,097818,03323700,294822,Dhanela
20870,99,Dungarpur,124,27,647,Aspur,00647,2,97781,Chundiyawara,097781,03320500,37431,Lilwasa
20871,99,Dungarpur,124,27,647,Aspur,00647,2,97830,Dad,097830,03324600,37429,Khudarada
20872,99,Dungarpur,124,27,647,Aspur,00647,2,97754,Dewla,097754,03317900,37416,Devla
20873,99,Dungarpur,124,27,647,Aspur,00647,2,97817,Dhanela,097817,03323700,294822,Dhanela
20874,99,Dungarpur,124,27,647,Aspur,00647,2,97788,Dhani Danji (Veeran),097788,03321200,294823,Badliya
20875,99,Dungarpur,124,27,647,Aspur,00647,2,97787,Dhani Dhoondha,097787,03321100,37426,Khalil
20876,99,Dungarpur,124,27,647,Aspur,00647,2,97854,Dhani Khajur,097854,03326100,37413,Bhevdi
20877,99,Dungarpur,124,27,647,Aspur,00647,2,97789,Dhani Talab,097789,03321300,294823,Badliya
20878,99,Dungarpur,124,27,647,Aspur,00647,2,97760,Dhatana,097760,03318400,37422,Indoda
20879,99,Dungarpur,124,27,647,Aspur,00647,2,97773,Fatehpura,097773,03319700,37408,Amaratiya
20880,99,Dungarpur,124,27,647,Aspur,00647,2,97804,Gadamahiyala,097804,03322600,37431,Lilwasa
20881,99,Dungarpur,124,27,647,Aspur,00647,2,97793,Galiyana,097793,03321600,37418,Galiyana
20882,99,Dungarpur,124,27,647,Aspur,00647,2,97786,Gameerpura,097786,03321000,262203,Nepalpura
20883,99,Dungarpur,124,27,647,Aspur,00647,2,97756,Ganeshpur,097756,03318000,37420,Ganesh Pur
20884,99,Dungarpur,124,27,647,Aspur,00647,2,97762,Gara Bhabha,097762,03318600,37420,Ganesh Pur
20885,99,Dungarpur,124,27,647,Aspur,00647,2,97815,Gara Eklingji,097815,03323500,37428,Kheda Aspur
20886,99,Dungarpur,124,27,647,Aspur,00647,2,97868,Gara Hatkiya,097868,03327200,37448,Rayaki
20887,99,Dungarpur,124,27,647,Aspur,00647,2,97797,Gara Kumhariya,097797,03322000,294823,Badliya
20888,99,Dungarpur,124,27,647,Aspur,00647,2,97823,Gara Nathji,097823,03324000,37443,Parada Itiwar
20889,99,Dungarpur,124,27,647,Aspur,00647,2,97824,Gara Shaktawat,097824,03324100,37443,Parada Itiwar
20890,99,Dungarpur,124,27,647,Aspur,00647,2,97795,Gara Siyaliya,097795,03321800,294823,Badliya
20891,99,Dungarpur,124,27,647,Aspur,00647,2,97798,Garhi Nawalsingh,097798,03322100,37435,Movai
20892,99,Dungarpur,124,27,647,Aspur,00647,2,97785,Ghanta,097785,03320900,262203,Nepalpura
20893,99,Dungarpur,124,27,647,Aspur,00647,2,97819,Gol,097819,03323700,37421,Gole
20894,99,Dungarpur,124,27,647,Aspur,00647,2,97806,Goth Mahudi,097806,03322700,37446,Punjpur
20895,99,Dungarpur,124,27,647,Aspur,00647,2,945764,Hilora,000000,,37421,Gole
20896,99,Dungarpur,124,27,647,Aspur,00647,2,97759,Indaura,097759,03318300,37422,Indoda
20897,99,Dungarpur,124,27,647,Aspur,00647,2,945769,Jaoowa Wala,000000,,37431,Lilwasa
20898,99,Dungarpur,124,27,647,Aspur,00647,2,97802,Jaspurjapka,097802,03322400,37431,Lilwasa
20899,99,Dungarpur,124,27,647,Aspur,00647,2,929610,Jodhagarh,000000,,37448,Rayaki
20900,99,Dungarpur,124,27,647,Aspur,00647,2,97771,Kamla Amba,097771,03319500,37408,Amaratiya
20901,99,Dungarpur,124,27,647,Aspur,00647,2,97784,Kankri,097784,03320800,262203,Nepalpura
20902,99,Dungarpur,124,27,647,Aspur,00647,2,97767,Kanthri,097767,03319100,37424,Kanthadi
20903,99,Dungarpur,124,27,647,Aspur,00647,2,97758,Kareliya,097758,03318200,37416,Devla
20904,99,Dungarpur,124,27,647,Aspur,00647,2,97774,Karkoli,097774,03319800,37408,Amaratiya
20905,99,Dungarpur,124,27,647,Aspur,00647,2,97826,Karwa Chhappaniya,097826,03324300,37443,Parada Itiwar
20906,99,Dungarpur,124,27,647,Aspur,00647,2,97825,Karwa Khas,097825,03324200,37443,Parada Itiwar
20907,99,Dungarpur,124,27,647,Aspur,00647,2,97765,Katarwa,097765,03318900,294825,Masana
20908,99,Dungarpur,124,27,647,Aspur,00647,2,97851,Katisor,097851,03325900,37425,Katisore
20909,99,Dungarpur,124,27,647,Aspur,00647,2,97801,Khaleel,097801,03322300,37426,Khalil
20910,99,Dungarpur,124,27,647,Aspur,00647,2,97872,Kharodiya,097872,03327600,37438,Nandali Sagora
20911,99,Dungarpur,124,27,647,Aspur,00647,2,97816,Khera Aspur,097816,03323600,37428,Kheda Aspur
20912,99,Dungarpur,124,27,647,Aspur,00647,2,97780,Khera Samor,097780,03320400,37424,Kanthadi
20913,99,Dungarpur,124,27,647,Aspur,00647,2,97766,Khermal,097766,03319000,294825,Masana
20914,99,Dungarpur,124,27,647,Aspur,00647,2,926110,Khotee,000000,,37428,Kheda Aspur
20915,99,Dungarpur,124,27,647,Aspur,00647,2,97828,Khudarda,097828,03324400,37429,Khudarada
20916,99,Dungarpur,124,27,647,Aspur,00647,2,97849,Khumanpur,097849,03325900,37425,Katisore
20917,99,Dungarpur,124,27,647,Aspur,00647,2,97799,Lapiya,097799,03322200,37435,Movai
20918,99,Dungarpur,124,27,647,Aspur,00647,2,97803,Leelwasa,097803,03322500,37431,Lilwasa
20919,99,Dungarpur,124,27,647,Aspur,00647,2,97835,Leemri,097835,03325100,37448,Rayaki
20920,99,Dungarpur,124,27,647,Aspur,00647,2,97790,Lokiya Ban Kora,097790,03321400,37418,Galiyana
20921,99,Dungarpur,124,27,647,Aspur,00647,2,97812,Mahualla,097812,03323300,37410,Badoda
20922,99,Dungarpur,124,27,647,Aspur,00647,2,97763,Masana,097763,03318700,294825,Masana
20923,99,Dungarpur,124,27,647,Aspur,00647,2,97810,Math Jhariyana,097810,03323100,37410,Badoda
20924,99,Dungarpur,124,27,647,Aspur,00647,2,97800,Mowai,097800,03322200,37435,Movai
20925,99,Dungarpur,124,27,647,Aspur,00647,2,97755,Mungena,097755,03317900,37416,Devla
20926,99,Dungarpur,124,27,647,Aspur,00647,2,97833,Nandli Sagora,097833,03324900,37438,Nandali Sagora
20927,99,Dungarpur,124,27,647,Aspur,00647,2,97852,Naya Gav,097852,03326000,37418,Galiyana
20928,99,Dungarpur,124,27,647,Aspur,00647,2,97791,Nepalpura,097791,03321500,262203,Nepalpura
20929,99,Dungarpur,124,27,647,Aspur,00647,2,97807,Nihalpura,097807,03322800,37446,Punjpur
20930,99,Dungarpur,124,27,647,Aspur,00647,2,97782,Palthoor,097782,03320600,37444,Parda Thoor
20931,99,Dungarpur,124,27,647,Aspur,00647,2,97829,Parda Itiwar,097829,03324500,37443,Parada Itiwar
20932,99,Dungarpur,124,27,647,Aspur,00647,2,97832,Parda Jani,097832,03324800,37438,Nandali Sagora
20933,99,Dungarpur,124,27,647,Aspur,00647,2,97770,Parda Sakani,097770,03319400,294824,Varaghoriya
20934,99,Dungarpur,124,27,647,Aspur,00647,2,97831,Parda Solanki,097831,03324700,37438,Nandali Sagora
20935,99,Dungarpur,124,27,647,Aspur,00647,2,97764,Parda Thoor,097764,03318800,37444,Parda Thoor
20936,99,Dungarpur,124,27,647,Aspur,00647,2,97805,Punjpur,097805,03322700,37446,Punjpur
20937,99,Dungarpur,124,27,647,Aspur,00647,2,97821,Rama,097821,03323900,294822,Dhanela
20938,99,Dungarpur,124,27,647,Aspur,00647,2,97822,Rama Dhani,097822,03323900,294822,Dhanela
20939,99,Dungarpur,124,27,647,Aspur,00647,2,97761,Ramgarh,097761,03318500,37447,Ramgarh
